"Rattlesnake Cr nr Missoula, MT", 76M 01100
Timestamp,Stage.Daily Average@76M 01100 (ft),Approval Name,Discharge.Daily Average@76M 01100 (ft^3/s),Approval Name
2017-11-08 00:00,2.360,Approved,,
2017-11-09 00:00,2.354,Approved,25.73,Approved
2017-11-10 00:00,2.366,Approved,26.99,Approved
2017-11-11 00:00,2.373,Approved,27.73,Approved
2017-11-12 00:00,2.380,Approved,28.52,Approved
2017-11-13 00:00,2.376,Approved,28.10,Approved
2017-11-14 00:00,2.373,Approved,27.80,Approved
2017-11-15 00:00,2.377,Approved,28.21,Approved
2017-11-16 00:00,2.357,Approved,26.04,Approved
2017-11-17 00:00,2.356,Approved,25.85,Approved
2017-11-18 00:00,2.362,Approved,26.61,Approved
2017-11-19 00:00,2.352,Approved,25.47,Approved
2017-11-20 00:00,2.337,Approved,23.86,Approved
2017-11-21 00:00,2.397,Approved,30.64,Approved
2017-11-22 00:00,2.423,Approved,33.51,Approved
2017-11-23 00:00,2.542,Approved,48.24,Approved
2017-11-24 00:00,2.867,Approved,92.21,Approved
2017-11-25 00:00,3.611,Approved,287.0,Approved
2017-11-26 00:00,3.333,Approved,196.9,Approved
2017-11-27 00:00,3.164,Approved,150.3,Approved
2017-11-28 00:00,3.101,Approved,134.4,Approved
2017-11-29 00:00,3.022,Approved,116.0,Approved
2017-11-30 00:00,2.965,Approved,103.5,Approved
2017-12-01 00:00,2.901,Approved,92.05,Approved
2017-12-02 00:00,2.861,Approved,87.11,Approved
2017-12-03 00:00,2.818,Approved,81.96,Approved
2017-12-04 00:00,2.795,Approved,79.19,Approved
2017-12-05 00:00,2.750,Approved,73.95,Approved
2017-12-06 00:00,2.711,Approved,69.32,Approved
2017-12-07 00:00,2.658,Approved,62.80,Approved
2017-12-08 00:00,2.630,Approved,59.22,Approved
2017-12-09 00:00,2.601,Approved,55.41,Approved
2017-12-10 00:00,2.545,Approved,48.32,Approved
2017-12-11 00:00,2.543,Approved,48.03,Approved
2017-12-12 00:00,2.619,Approved,57.76,Approved
2017-12-13 00:00,2.717,Approved,70.95,Approved
2017-12-14 00:00,2.683,Approved,65.92,Approved
2017-12-15 00:00,2.554,Approved,49.52,Approved
2017-12-16 00:00,2.519,Approved,45.07,Approved
2017-12-17 00:00,2.517,Approved,44.75,Approved
2017-12-18 00:00,2.500,Approved,42.76,Approved
2017-12-19 00:00,2.513,Approved,44.30,Approved
2017-12-20 00:00,2.550,Approved,48.92,Approved
2017-12-21 00:00,2.558,Approved,49.95,Approved
2017-12-22 00:00,2.530,Approved,46.43,Approved
2017-12-23 00:00,2.528,Approved,46.17,Approved
2017-12-24 00:00,2.508,Approved,41.85,Approved
2017-12-25 00:00,2.864,Approved,42.36,Approved
2017-12-26 00:00,3.472,Approved,45.92,Approved
2017-12-27 00:00,3.848,Approved,45.55,Approved
2017-12-28 00:00,3.939,Approved,44.38,Approved
2017-12-29 00:00,3.982,Approved,43.36,Approved
2017-12-30 00:00,4.053,Approved,38.86,Approved
2017-12-31 00:00,3.953,Approved,39.83,Approved
2018-01-01 00:00,3.851,Approved,43.13,Approved
2018-01-02 00:00,3.656,Approved,40.34,Approved
2018-01-03 00:00,3.291,Approved,26.97,Approved
2018-01-04 00:00,3.662,Approved,44.37,Approved
2018-01-05 00:00,3.636,Approved,45.51,Approved
2018-01-06 00:00,3.346,Approved,46.78,Approved
2018-01-07 00:00,3.066,Approved,45.40,Approved
2018-01-08 00:00,2.468,Approved,38.85,Approved
2018-01-09 00:00,2.447,Approved,36.32,Approved
2018-01-10 00:00,2.440,Approved,35.51,Approved
2018-01-11 00:00,2.469,Approved,38.99,Approved
2018-01-12 00:00,2.461,Approved,37.97,Approved
2018-01-13 00:00,2.460,Approved,37.90,Approved
2018-01-14 00:00,2.463,Approved,38.27,Approved
2018-01-15 00:00,2.464,Approved,38.29,Approved
2018-01-16 00:00,2.461,Approved,37.95,Approved
2018-01-17 00:00,2.442,Approved,35.68,Approved
2018-01-18 00:00,2.416,Approved,32.67,Approved
2018-01-19 00:00,2.437,Approved,35.16,Approved
2018-01-20 00:00,2.467,Approved,38.65,Approved
2018-01-21 00:00,2.460,Approved,37.85,Approved
2018-01-22 00:00,2.450,Approved,36.71,Approved
2018-01-23 00:00,2.449,Approved,36.57,Approved
2018-01-24 00:00,2.441,Approved,35.61,Approved
2018-01-25 00:00,2.440,Approved,35.50,Approved
2018-01-26 00:00,2.440,Approved,35.49,Approved
2018-01-27 00:00,2.437,Approved,35.08,Approved
2018-01-28 00:00,2.431,Approved,34.39,Approved
2018-01-29 00:00,2.432,Approved,34.54,Approved
2018-01-30 00:00,2.425,Approved,33.70,Approved
2018-01-31 00:00,2.449,Approved,36.54,Approved
2018-02-01 00:00,2.450,Approved,36.67,Approved
2018-02-02 00:00,2.441,Approved,35.59,Approved
2018-02-03 00:00,2.452,Approved,36.87,Approved
2018-02-04 00:00,2.504,Approved,43.25,Approved
2018-02-05 00:00,2.681,Approved,65.35,Approved
2018-02-06 00:00,2.993,Approved,109.8,Approved
2018-02-07 00:00,2.949,Approved,100.4,Approved
2018-02-08 00:00,2.875,Approved,88.75,Approved
2018-02-09 00:00,2.960,Approved,104.2,Approved
2018-02-10 00:00,3.032,Approved,118.4,Approved
2018-02-11 00:00,2.962,Approved,102.9,Approved
2018-02-12 00:00,2.898,Approved,91.68,Approved
2018-02-13 00:00,2.799,Approved,79.74,Approved
2018-02-14 00:00,2.884,Approved,91.36,Approved
2018-02-15 00:00,2.834,Approved,83.85,Approved
2018-02-16 00:00,2.721,Approved,70.49,Approved
2018-02-17 00:00,2.676,Approved,65.19,Approved
2018-02-18 00:00,2.660,Approved,63.16,Approved
2018-02-19 00:00,2.633,Approved,59.60,Approved
2018-02-20 00:00,2.601,Approved,55.47,Approved
2018-02-21 00:00,2.611,Approved,56.74,Approved
2018-02-22 00:00,2.607,Approved,56.28,Approved
2018-02-23 00:00,2.635,Approved,59.73,Approved
2018-02-24 00:00,2.583,Approved,53.12,Approved
2018-02-25 00:00,2.565,Approved,50.78,Approved
2018-02-26 00:00,2.590,Approved,54.08,Approved
2018-02-27 00:00,2.563,Approved,50.58,Approved
2018-02-28 00:00,2.528,Approved,46.22,Approved
2018-03-01 00:00,2.509,Approved,43.78,Approved
2018-03-02 00:00,2.496,Approved,42.18,Approved
2018-03-03 00:00,2.491,Approved,41.55,Approved
2018-03-04 00:00,2.471,Approved,39.21,Approved
2018-03-05 00:00,2.463,Approved,38.22,Approved
2018-03-06 00:00,2.451,Approved,36.82,Approved
2018-03-07 00:00,2.442,Approved,35.76,Approved
2018-03-08 00:00,2.434,Approved,34.82,Approved
2018-03-09 00:00,2.438,Approved,35.26,Approved
2018-03-10 00:00,2.467,Approved,38.70,Approved
2018-03-11 00:00,2.450,Approved,36.67,Approved
2018-03-12 00:00,2.439,Approved,35.40,Approved
2018-03-13 00:00,2.437,Approved,35.11,Approved
2018-03-14 00:00,2.445,Approved,36.13,Approved
2018-03-15 00:00,2.468,Approved,38.79,Approved
2018-03-16 00:00,2.493,Approved,41.80,Approved
2018-03-17 00:00,2.502,Approved,42.99,Approved
2018-03-18 00:00,2.514,Approved,44.47,Approved
2018-03-19 00:00,2.557,Approved,49.84,Approved
2018-03-20 00:00,2.548,Approved,48.64,Approved
2018-03-21 00:00,2.541,Approved,47.73,Approved
2018-03-22 00:00,2.544,Approved,48.18,Approved
2018-03-23 00:00,2.557,Approved,49.80,Approved
2018-03-24 00:00,2.611,Approved,56.69,Approved
2018-03-25 00:00,2.631,Approved,59.37,Approved
2018-03-26 00:00,2.625,Approved,58.61,Approved
2018-03-27 00:00,2.618,Approved,57.67,Approved
2018-03-28 00:00,2.611,Approved,56.75,Approved
2018-03-29 00:00,2.627,Approved,58.88,Approved
2018-03-30 00:00,2.623,Approved,58.27,Approved
2018-03-31 00:00,2.632,Approved,59.53,Approved
2018-04-01 00:00,2.635,Approved,59.83,Approved
2018-04-02 00:00,2.627,Approved,58.80,Approved
2018-04-03 00:00,2.628,Approved,58.97,Approved
2018-04-04 00:00,2.613,Approved,57.03,Approved
2018-04-05 00:00,2.612,Approved,56.80,Approved
2018-04-06 00:00,2.634,Approved,59.74,Approved
2018-04-07 00:00,2.669,Approved,64.34,Approved
2018-04-08 00:00,2.668,Approved,64.17,Approved
2018-04-09 00:00,2.721,Approved,70.52,Approved
2018-04-10 00:00,2.750,Approved,73.92,Approved
2018-04-11 00:00,2.763,Approved,75.46,Approved
2018-04-12 00:00,2.840,Approved,84.54,Approved
2018-04-13 00:00,2.961,Approved,102.9,Approved
2018-04-14 00:00,2.959,Approved,102.2,Approved
2018-04-15 00:00,2.943,Approved,98.89,Approved
2018-04-16 00:00,2.963,Approved,103.2,Approved
2018-04-17 00:00,3.101,Approved,135.2,Approved
2018-04-18 00:00,3.217,Approved,164.0,Approved
2018-04-19 00:00,3.164,Approved,150.1,Approved
2018-04-20 00:00,3.120,Approved,139.1,Approved
2018-04-21 00:00,3.143,Approved,144.9,Approved
2018-04-22 00:00,3.238,Approved,169.6,Approved
2018-04-23 00:00,3.307,Approved,189.0,Approved
2018-04-24 00:00,3.344,Approved,199.5,Approved
2018-04-25 00:00,3.315,Approved,191.1,Approved
2018-04-26 00:00,3.373,Approved,208.2,Approved
2018-04-27 00:00,3.562,Approved,269.0,Approved
2018-04-28 00:00,3.895,Approved,395.1,Approved
2018-04-29 00:00,4.305,Approved,581.7,Approved
2018-04-30 00:00,4.548,Approved,709.1,Approved
2018-05-01 00:00,4.316,Approved,587.2,Approved
2018-05-02 00:00,4.118,Approved,491.3,Approved
2018-05-03 00:00,4.002,Approved,439.3,Approved
2018-05-04 00:00,3.928,Approved,408.0,Approved
2018-05-05 00:00,4.134,Approved,499.6,Approved
2018-05-06 00:00,4.513,Approved,689.4,Approved
2018-05-07 00:00,4.652,Approved,768.0,Approved
2018-05-08 00:00,5.133,Approved,1067.1,Approved
2018-05-09 00:00,5.057,Approved,1015.8,Approved
2018-05-10 00:00,5.098,Approved,1043.3,Approved
2018-05-11 00:00,5.216,Approved,1124.7,Approved
2018-05-12 00:00,4.915,Approved,925.7,Approved
2018-05-13 00:00,4.552,Approved,711.6,Approved
2018-05-14 00:00,4.440,Approved,650.3,Approved
2018-05-15 00:00,4.513,Approved,689.8,Approved
2018-05-16 00:00,4.759,Approved,829.5,Approved
2018-05-17 00:00,4.910,Approved,922.0,Approved
2018-05-18 00:00,4.870,Approved,896.9,Approved
2018-05-19 00:00,4.798,Approved,852.6,Approved
2018-05-20 00:00,4.587,Approved,730.9,Approved
2018-05-21 00:00,4.392,Approved,625.3,Approved
2018-05-22 00:00,4.548,Approved,708.5,Approved
2018-05-23 00:00,4.751,Approved,824.9,Approved
2018-05-24 00:00,4.885,Approved,906.4,Approved
2018-05-25 00:00,4.982,Approved,967.6,Approved
2018-05-26 00:00,4.941,Approved,941.2,Approved
2018-05-27 00:00,5.081,Approved,1032.3,Approved
2018-05-28 00:00,4.980,Approved,966.8,Approved
2018-05-29 00:00,4.863,Approved,893.1,Approved
2018-05-30 00:00,4.802,Approved,855.3,Approved
2018-05-31 00:00,4.691,Approved,789.6,Approved
2018-06-01 00:00,4.583,Approved,728.4,Approved
2018-06-02 00:00,4.895,Approved,913.3,Approved
2018-06-03 00:00,4.625,Approved,752.9,Approved
2018-06-04 00:00,4.395,Approved,627.3,Approved
2018-06-05 00:00,4.497,Approved,681.0,Approved
2018-06-06 00:00,4.403,Approved,631.9,Approved
2018-06-07 00:00,4.243,Approved,550.7,Approved
2018-06-08 00:00,4.160,Approved,510.8,Approved
2018-06-09 00:00,4.143,Approved,503.1,Approved
2018-06-10 00:00,4.112,Approved,488.8,Approved
2018-06-11 00:00,4.136,Approved,500.0,Approved
2018-06-12 00:00,3.983,Approved,431.4,Approved
2018-06-13 00:00,3.809,Approved,359.8,Approved
2018-06-14 00:00,3.706,Approved,320.1,Approved
2018-06-15 00:00,3.713,Approved,322.8,Approved
2018-06-16 00:00,3.691,Approved,314.6,Approved
2018-06-17 00:00,3.712,Approved,322.7,Approved
2018-06-18 00:00,3.690,Approved,314.2,Approved
2018-06-19 00:00,3.658,Approved,302.7,Approved
2018-06-20 00:00,3.796,Approved,354.3,Approved
2018-06-21 00:00,3.738,Approved,332.3,Approved
2018-06-22 00:00,3.702,Approved,318.5,Approved
2018-06-23 00:00,3.731,Approved,329.4,Approved
2018-06-24 00:00,3.901,Approved,401.1,Approved
2018-06-25 00:00,4.234,Approved,547.1,Approved
2018-06-26 00:00,3.983,Approved,431.6,Approved
2018-06-27 00:00,3.832,Approved,368.8,Approved
2018-06-28 00:00,3.710,Approved,321.7,Approved
2018-06-29 00:00,3.604,Approved,283.2,Approved
2018-06-30 00:00,3.526,Approved,256.1,Approved
2018-07-01 00:00,3.488,Approved,243.5,Approved
2018-07-02 00:00,3.468,Approved,237.0,Approved
2018-07-03 00:00,3.397,Approved,214.3,Approved
2018-07-04 00:00,3.342,Approved,197.3,Approved
2018-07-05 00:00,3.301,Approved,185.2,Approved
2018-07-06 00:00,3.246,Approved,169.4,Approved
2018-07-07 00:00,3.205,Approved,158.1,Approved
2018-07-08 00:00,3.169,Approved,148.4,Approved
2018-07-09 00:00,3.130,Approved,138.4,Approved
2018-07-10 00:00,3.093,Approved,129.2,Approved
2018-07-11 00:00,3.060,Approved,121.0,Approved
2018-07-12 00:00,3.025,Approved,112.8,Approved
2018-07-13 00:00,2.992,Approved,105.2,Approved
2018-07-14 00:00,2.963,Approved,98.66,Approved
2018-07-15 00:00,2.933,Approved,93.11,Approved
2018-07-16 00:00,2.903,Approved,89.22,Approved
2018-07-17 00:00,2.875,Approved,85.61,Approved
2018-07-18 00:00,2.853,Approved,82.86,Approved
2018-07-19 00:00,2.830,Approved,79.91,Approved
2018-07-20 00:00,2.803,Approved,76.39,Approved
2018-07-21 00:00,2.780,Approved,73.49,Approved
2018-07-22 00:00,2.758,Approved,70.74,Approved
2018-07-23 00:00,2.738,Approved,68.11,Approved
2018-07-24 00:00,2.722,Approved,66.02,Approved
2018-07-25 00:00,2.695,Approved,62.41,Approved
2018-07-26 00:00,2.671,Approved,59.04,Approved
2018-07-27 00:00,2.653,Approved,56.36,Approved
2018-07-28 00:00,2.632,Approved,53.49,Approved
2018-07-29 00:00,2.623,Approved,52.06,Approved
2018-07-30 00:00,2.604,Approved,49.45,Approved
2018-07-31 00:00,2.589,Approved,47.28,Approved
2018-08-01 00:00,2.576,Approved,45.44,Approved
2018-08-02 00:00,2.567,Approved,44.17,Approved
2018-08-03 00:00,2.549,Approved,41.67,Approved
2018-08-04 00:00,2.537,Approved,40.05,Approved
2018-08-05 00:00,2.533,Approved,39.41,Approved
2018-08-06 00:00,2.527,Approved,38.41,Approved
2018-08-07 00:00,2.516,Approved,36.98,Approved
2018-08-08 00:00,2.491,Approved,34.11,Approved
2018-08-09 00:00,2.473,Approved,32.53,Approved
2018-08-10 00:00,2.457,Approved,31.20,Approved
2018-08-11 00:00,2.442,Approved,30.04,Approved
2018-08-12 00:00,2.432,Approved,29.41,Approved
2018-08-13 00:00,2.425,Approved,29.27,Approved
2018-08-14 00:00,2.421,Approved,29.27,Approved
2018-08-15 00:00,2.411,Approved,28.75,Approved
2018-08-16 00:00,2.401,Approved,28.11,Approved
2018-08-17 00:00,2.382,Approved,26.54,Approved
2018-08-18 00:00,2.364,Approved,25.08,Approved
2018-08-19 00:00,2.362,Approved,25.42,Approved
2018-08-20 00:00,2.352,Approved,24.88,Approved
2018-08-21 00:00,2.374,Approved,27.80,Approved
2018-08-22 00:00,2.447,Approved,36.34,Approved
2018-08-23 00:00,2.399,Approved,30.69,Approved
2018-08-24 00:00,2.376,Approved,27.99,Approved
2018-08-25 00:00,2.359,Approved,26.07,Approved
2018-08-26 00:00,2.346,Approved,24.65,Approved
2018-08-27 00:00,2.357,Approved,25.81,Approved
2018-08-28 00:00,2.397,Approved,30.25,Approved
2018-08-29 00:00,2.388,Approved,29.24,Approved
2018-08-30 00:00,2.371,Approved,27.29,Approved
2018-08-31 00:00,2.355,Approved,25.45,Approved
2018-09-01 00:00,2.341,Approved,23.91,Approved
2018-09-02 00:00,2.329,Approved,22.63,Approved
2018-09-03 00:00,2.317,Approved,21.31,Approved
2018-09-04 00:00,2.307,Approved,20.16,Approved
2018-09-05 00:00,2.297,Approved,19.13,Approved
2018-09-06 00:00,2.290,Approved,18.34,Approved
2018-09-07 00:00,2.277,Approved,17.03,Approved
2018-09-08 00:00,2.276,Approved,16.87,Approved
2018-09-09 00:00,2.266,Approved,15.88,Approved
2018-09-10 00:00,2.260,Approved,15.21,Approved
2018-09-11 00:00,2.255,Approved,14.70,Approved
2018-09-12 00:00,2.253,Approved,14.47,Approved
2018-09-13 00:00,2.253,Approved,14.47,Approved
2018-09-14 00:00,2.254,Approved,14.47,Approved
2018-09-15 00:00,2.256,Approved,14.69,Approved
2018-09-16 00:00,2.256,Approved,14.62,Approved
2018-09-17 00:00,2.265,Approved,15.47,Approved
2018-09-18 00:00,2.254,Approved,14.37,Approved
2018-09-19 00:00,2.247,Approved,13.72,Approved
2018-09-20 00:00,2.243,Approved,13.22,Approved
2018-09-21 00:00,2.232,Approved,12.23,Approved
2018-09-22 00:00,2.224,Approved,11.39,Approved
2018-09-23 00:00,2.221,Approved,11.10,Approved
2018-09-24 00:00,2.227,Approved,11.64,Approved
2018-09-25 00:00,2.229,Approved,11.81,Approved
2018-09-26 00:00,2.223,Approved,11.24,Approved
2018-09-27 00:00,2.222,Approved,11.07,Approved
2018-09-28 00:00,2.210,Approved,10.01,Approved
2018-09-29 00:00,2.191,Approved,8.265,Approved
2018-09-30 00:00,2.200,Approved,9.015,Approved
2018-10-01 00:00,2.216,Approved,10.46,Approved
2018-10-02 00:00,2.221,Approved,10.86,Approved
2018-10-03 00:00,2.231,Approved,11.79,Approved
2018-10-04 00:00,2.292,Approved,17.73,Approved
2018-10-05 00:00,2.271,Approved,15.57,Approved
2018-10-06 00:00,2.258,Approved,14.29,Approved
2018-10-07 00:00,2.252,Approved,13.68,Approved
2018-10-08 00:00,2.262,Approved,14.56,Approved
2018-10-09 00:00,2.256,Approved,13.94,Approved
2018-10-10 00:00,2.279,Approved,16.22,Approved
2018-10-11 00:00,2.276,Approved,15.94,Approved
2018-10-12 00:00,2.271,Approved,15.33,Approved
2018-10-13 00:00,2.279,Approved,16.13,Approved
2018-10-14 00:00,2.281,Approved,16.35,Approved
2018-10-15 00:00,2.280,Approved,16.15,Approved
2018-10-16 00:00,2.273,Approved,15.42,Approved
2018-10-17 00:00,2.270,Approved,15.12,Approved
2018-10-18 00:00,2.270,Approved,15.06,Approved
2018-10-19 00:00,2.267,Approved,14.80,Approved
2018-10-20 00:00,2.262,Approved,14.22,Approved
2018-10-21 00:00,2.261,Approved,14.10,Approved
2018-10-22 00:00,2.260,Approved,13.99,Approved
2018-10-23 00:00,2.254,Approved,13.44,Approved
2018-10-24 00:00,2.250,Approved,12.98,Approved
2018-10-25 00:00,2.250,Approved,12.93,Approved
2018-10-26 00:00,2.241,Approved,12.06,Approved
2018-10-27 00:00,2.276,Approved,15.44,Approved
2018-10-28 00:00,2.432,Approved,32.65,Approved
2018-10-29 00:00,2.454,Approved,34.92,Approved
2018-10-30 00:00,2.488,Approved,39.08,Approved
2018-10-31 00:00,2.475,Approved,37.39,Approved
2018-11-01 00:00,2.450,Approved,34.31,Approved
2018-11-02 00:00,2.472,Approved,37.06,Approved
2018-11-03 00:00,2.991,Approved,118.4,Approved
2018-11-04 00:00,3.166,Approved,151.0,Approved
2018-11-05 00:00,3.050,Approved,122.5,Approved
2018-11-06 00:00,3.020,Approved,115.7,Approved
2018-11-07 00:00,2.968,Approved,104.2,Approved
2018-11-08 00:00,2.926,Approved,95.84,Approved
2018-11-09 00:00,2.852,Approved,85.57,Approved
2018-11-10 00:00,2.793,Approved,78.28,Approved
2018-11-11 00:00,2.765,Approved,74.71,Approved
2018-11-12 00:00,2.723,Approved,69.53,Approved
2018-11-13 00:00,2.685,Approved,64.80,Approved
2018-11-14 00:00,2.658,Approved,61.10,Approved
2018-11-15 00:00,2.651,Approved,60.09,Approved
2018-11-16 00:00,2.638,Approved,58.33,Approved
2018-11-17 00:00,2.660,Approved,61.33,Approved
2018-11-18 00:00,2.645,Approved,59.23,Approved
2018-11-19 00:00,2.600,Approved,53.13,Approved
2018-11-20 00:00,2.611,Approved,54.54,Approved
2018-11-21 00:00,2.585,Approved,50.99,Approved
2018-11-22 00:00,2.572,Approved,49.20,Approved
2018-11-23 00:00,2.568,Approved,48.68,Approved
2018-11-24 00:00,2.561,Approved,47.74,Approved
2018-11-25 00:00,2.574,Approved,49.51,Approved
2018-11-26 00:00,2.540,Approved,44.88,Approved
2018-11-27 00:00,2.515,Approved,41.68,Approved
2018-11-28 00:00,2.529,Approved,43.43,Approved
2018-11-29 00:00,2.552,Approved,46.42,Approved
2018-11-30 00:00,2.534,Approved,44.00,Approved
2018-12-01 00:00,2.521,Approved,42.25,Approved
2018-12-02 00:00,2.524,Approved,42.68,Approved
2018-12-03 00:00,2.490,Approved,38.22,Approved
2018-12-04 00:00,2.495,Approved,38.83,Approved
2018-12-05 00:00,2.472,Approved,35.91,Approved
2018-12-06 00:00,2.453,Approved,33.58,Approved
2018-12-07 00:00,2.702,Approved,66.33,Approved
2018-12-08 00:00,3.093,Approved,134.4,Approved
2018-12-09 00:00,3.378,Approved,210.2,Approved
2018-12-10 00:00,3.069,Approved,129.0,Approved
2018-12-11 00:00,2.835,Approved,83.37,Approved
2018-12-12 00:00,2.643,Approved,58.51,Approved
2018-12-13 00:00,2.463,Approved,34.57,Approved
2018-12-14 00:00,2.418,Approved,29.07,Approved
2018-12-15 00:00,2.404,Approved,27.50,Approved
2018-12-16 00:00,2.406,Approved,27.64,Approved
2018-12-17 00:00,2.400,Approved,26.90,Approved
2018-12-18 00:00,2.405,Approved,27.51,Approved
2018-12-19 00:00,2.425,Approved,29.77,Approved
2018-12-20 00:00,2.428,Approved,29.99,Approved
2018-12-21 00:00,2.407,Approved,27.64,Approved
2018-12-22 00:00,2.408,Approved,27.62,Approved
2018-12-23 00:00,2.396,Approved,26.28,Approved
2018-12-24 00:00,2.385,Approved,25.07,Approved
2018-12-25 00:00,2.394,Approved,26.01,Approved
2018-12-26 00:00,2.384,Approved,24.93,Approved
2018-12-27 00:00,2.376,Approved,24.03,Approved
2018-12-28 00:00,2.376,Approved,23.92,Approved
2018-12-29 00:00,2.368,Approved,23.08,Approved
2018-12-30 00:00,2.374,Approved,23.63,Approved
2018-12-31 00:00,2.380,Approved,24.31,Approved
2019-01-01 00:00,2.345,Approved,20.86,Approved
2019-01-02 00:00,2.619,Approved,,
2019-01-03 00:00,2.835,Approved,,
2019-01-04 00:00,2.541,Approved,,
2019-01-05 00:00,2.383,Approved,,
2019-01-06 00:00,2.369,Approved,,
2019-01-07 00:00,2.365,Approved,,
2019-01-08 00:00,2.368,Approved,,
2019-01-09 00:00,2.352,Approved,,
2019-01-10 00:00,2.343,Approved,,
2019-01-11 00:00,2.346,Approved,,
2019-01-12 00:00,2.341,Approved,,
2019-01-13 00:00,2.326,Approved,,
2019-01-14 00:00,2.295,Approved,,
2019-01-15 00:00,2.454,Approved,,
2019-01-16 00:00,2.731,Approved,,
2019-01-17 00:00,2.996,Approved,,
2019-01-18 00:00,3.220,Approved,,
2019-01-19 00:00,3.186,Approved,,
2019-01-20 00:00,2.664,Approved,,
2019-01-21 00:00,2.373,Approved,,
2019-01-22 00:00,2.355,Approved,,
2019-01-23 00:00,2.340,Approved,,
2019-01-24 00:00,2.345,Approved,,
2019-01-25 00:00,2.337,Approved,,
2019-01-26 00:00,2.336,Approved,,
2019-01-27 00:00,2.330,Approved,,
2019-01-28 00:00,2.330,Approved,,
2019-01-29 00:00,2.323,Approved,,
2019-01-30 00:00,2.306,Approved,,
2019-01-31 00:00,2.443,Approved,,
2019-02-01 00:00,2.467,Approved,,
2019-02-02 00:00,2.334,Approved,,
2019-02-03 00:00,2.328,Approved,,
2019-02-04 00:00,2.354,Approved,,
2019-02-05 00:00,2.622,Approved,,
2019-02-06 00:00,2.979,Approved,,
2019-02-07 00:00,3.085,Approved,,
2019-02-08 00:00,3.035,Approved,,
2019-02-09 00:00,2.946,Approved,,
2019-02-10 00:00,2.742,Approved,,
2019-02-11 00:00,2.482,Approved,,
2019-02-12 00:00,3.099,Approved,,
2019-02-13 00:00,3.312,Approved,,
2019-02-14 00:00,3.191,Approved,,
2019-02-15 00:00,3.038,Approved,,
2019-02-16 00:00,2.908,Approved,,
2019-02-17 00:00,2.793,Approved,,
2019-02-18 00:00,2.362,Approved,,
2019-02-19 00:00,2.355,Approved,,
2019-02-20 00:00,2.413,Approved,,
2019-02-21 00:00,2.403,Approved,,
2019-02-22 00:00,2.392,Approved,,
2019-02-23 00:00,2.423,Approved,,
2019-02-24 00:00,2.478,Approved,,
2019-02-25 00:00,2.471,Approved,,
2019-02-26 00:00,2.885,Approved,,
2019-02-27 00:00,3.173,Approved,,
2019-02-28 00:00,3.078,Approved,,
2019-03-01 00:00,3.031,Approved,,
2019-03-02 00:00,2.947,Approved,,
2019-03-03 00:00,2.723,Approved,,
2019-03-04 00:00,2.414,Approved,,
2019-03-05 00:00,2.334,Approved,,
2019-03-06 00:00,2.518,Approved,,
2019-03-07 00:00,2.888,Approved,,
2019-03-08 00:00,3.005,Approved,,
2019-03-09 00:00,2.838,Approved,,
2019-03-10 00:00,2.703,Approved,,
2019-03-11 00:00,2.560,Approved,,
2019-03-12 00:00,2.470,Approved,,
2019-03-13 00:00,2.420,Approved,,
2019-03-14 00:00,2.308,Approved,,
2019-03-15 00:00,2.277,Approved,,
2019-03-16 00:00,2.267,Approved,16.42,Approved
2019-03-17 00:00,2.269,Approved,16.65,Approved
2019-03-18 00:00,2.277,Approved,17.43,Approved
2019-03-19 00:00,2.289,Approved,18.60,Approved
2019-03-20 00:00,2.313,Approved,21.09,Approved
2019-03-21 00:00,2.358,Approved,25.88,Approved
2019-03-22 00:00,2.427,Approved,33.70,Approved
2019-03-23 00:00,2.512,Approved,43.84,Approved
2019-03-24 00:00,2.600,Approved,54.81,Approved
2019-03-25 00:00,2.652,Approved,61.49,Approved
2019-03-26 00:00,2.720,Approved,69.77,Approved
2019-03-27 00:00,2.790,Approved,77.98,Approved
2019-03-28 00:00,2.808,Approved,80.03,Approved
2019-03-29 00:00,2.808,Approved,79.99,Approved
2019-03-30 00:00,2.775,Approved,75.99,Approved
2019-03-31 00:00,2.752,Approved,73.22,Approved
2019-04-01 00:00,2.749,Approved,72.79,Approved
2019-04-02 00:00,2.760,Approved,74.08,Approved
2019-04-03 00:00,2.788,Approved,77.38,Approved
2019-04-04 00:00,2.828,Approved,82.05,Approved
2019-04-05 00:00,2.869,Approved,86.87,Approved
2019-04-06 00:00,2.955,Approved,99.38,Approved
2019-04-07 00:00,3.072,Approved,125.0,Approved
2019-04-08 00:00,3.143,Approved,142.0,Approved
2019-04-09 00:00,3.332,Approved,192.6,Approved
2019-04-10 00:00,3.518,Approved,251.2,Approved
2019-04-11 00:00,3.552,Approved,261.9,Approved
2019-04-12 00:00,3.455,Approved,229.9,Approved
2019-04-13 00:00,3.348,Approved,196.9,Approved
2019-04-14 00:00,3.265,Approved,173.2,Approved
2019-04-15 00:00,3.202,Approved,156.2,Approved
2019-04-16 00:00,3.139,Approved,140.0,Approved
2019-04-17 00:00,3.083,Approved,126.3,Approved
2019-04-18 00:00,3.050,Approved,118.7,Approved
2019-04-19 00:00,3.066,Approved,122.1,Approved
2019-04-20 00:00,3.266,Approved,174.1,Approved
2019-04-21 00:00,4.099,Approved,484.7,Approved
2019-04-22 00:00,4.307,Approved,580.0,Approved
